3.049999999999999933e-01 5.816330522796373526e-01 5.131596363836492536e-01 1.245042308268445724e-01 2.005573805701601486e-01 1.118760990214508894e-01 2.441824219179774769e+00 9.347158355281449948e-02
3.099999999999999978e-01 5.926727446111561548e-01 4.992047245129139776e-01 1.226528480472937332e-01 1.979262038377437583e-01 1.108905940655248445e-01 2.453925437496941253e+00 9.331897877224472337e-02
3.150000000000000022e-01 6.037060811592800391e-01 4.857341649688443619e-01 1.207947774101153504e-01 1.953508186754164822e-01 1.099159705781698748e-01 2.465250274149518805e+00 9.315193132149818256e-02
3.200000000000000067e-01 6.147320882483032767e-01 4.727330703534867173e-01 1.189317023228319559e-01 1.928301724306920317e-01 1.089523132614042822e-01 2.475821863196291606e+00 9.297101973623356219e-02
3.250000000000000111e-01 6.257498221665412919e-01 4.601870335420716329e-01 1.170653037849226780e-01 1.903631529243222098e-01 1.079997410735884233e-01 2.485662582160040213e+00 9.277680681930498829e-02
3.300000000000000155e-01 6.367583630710925702e-01 4.480821211144572769e-01 1.151972579444053152e-01 1.879486030654375639e-01 1.070584044250981470e-01 2.494794066709874247e+00 9.256983926454552536e-02
3.350000000000000200e-01 6.477568132252096156e-01 4.364048587700793402e-01 1.133292326371147934e-01 1.855853291883328982e-01 1.061284826820627775e-01 2.503237239884752441e+00 9.235064784141278071e-02
3.400000000000000244e-01 6.587442936382091885e-01 4.251422203761656693e-01 1.114628844192967899e-01 1.832721113282539671e-01 1.052101817358936653e-01 2.511012334688287773e+00 9.211974738084763303e-02
3.450000000000000289e-01 6.697199407122169657e-01 4.142816175667905498e-01 1.095998556548278408e-01 1.810077129576172228e-01 1.043037316820780575e-01 2.518138915848319836e+00 9.187763678823623881e-02
3.500000000000000333e-01 6.806829048316946906e-01 4.038108862283740219e-01 1.077417711189531668e-01 1.787908868698262488e-01 1.034093845946537082e-01 2.524635907760233167e+00 9.162479937830458887e-02
3.549999999999999822e-01 6.916323469487662967e-01 3.937182769752465283e-01 1.058902354272475838e-01 1.766203842422366388e-01 1.025274122843947561e-01 2.530521614139876085e+00 9.136170289441267189e-02
3.599999999999999867e-01 7.025674372201294871e-01 3.839924426586641126e-01 1.040468297294293853e-01 1.744949596137242986e-01 1.016581043542870294e-01 2.535813744409552317e+00 9.108879988820910156e-02
3.649999999999999911e-01 7.134873527847910291e-01 3.746224276555178423e-01 1.022131089318768921e-01 1.724133771879844679e-01 1.008017662085806537e-01 2.540529435918368328e+00 9.080652794663453264e-02
3.699999999999999956e-01 7.243912757272633618e-01 3.655976572997378105e-01 1.003905989614669314e-01 1.703744163954295787e-01 9.995871715727465412e-02 2.544685275942681013e+00 9.051530996306403343e-02
3.750000000000000000e-01 7.352783918480301217e-01 3.569079264876384716e-01 9.858079378291167982e-02 1.683768754611745799e-01 9.912928872884932407e-02 2.548297325834020022e+00 9.021555457335597716e-02
3.800000000000000044e-01 7.461478885059958932e-01 3.485433899525610113e-01 9.678515309773247366e-02 1.664195770715984068e-01 9.831382307585920244e-02 2.551381140707865036e+00 8.990765637845360425e-02
3.850000000000000089e-01 7.569989536750004744e-01 3.404945513323479056e-01 9.500509945130175549e-02 1.645013705085121847e-01 9.751267138762813314e-02 2.553951792810463584e+00 8.959199645862470085e-02
3.900000000000000133e-01 7.678307744327479423e-01 3.327522532740487815e-01 9.324201590680902818e-02 1.626211351493009605e-01 9.672619241113164512e-02 2.556023891775993651e+00 8.926894273912180933e-02
3.950000000000000178e-01 7.786425351129845351e-01 3.253076682382621265e-01 9.149724417091703588e-02 1.607777846259388632e-01 9.595475097559973132e-02 2.557611602620639690e+00 8.893885026257423998e-02
4.000000000000000222e-01 7.894334167533857416e-01 3.181522882291952237e-01 8.977208190386062880e-02 1.589702673752098061e-01 9.519871682407514413e-02 2.558728667850072469e+00 8.860206178903537455e-02
4.050000000000000266e-01 8.002025956012527308e-01 3.112779157598030144e-01 8.806778097707679276e-02 1.571975695491959757e-01 9.445846331376926697e-02 2.559388425073005457e+00 8.825890813670062007e-02
4.100000000000000311e-01 8.109492418846652173e-01 3.046766548643328743e-01 8.638554571267968718e-02 1.554587170160822707e-01 9.373436623789431488e-02 2.559603824707825659e+00 8.790970858468975802e-02
4.150000000000000355e-01 8.216725190791327460e-01 2.983409020722281313e-01 8.472653089209473964e-02 1.537527756982826621e-01 9.302680284638872865e-02 2.559387448501996953e+00 8.755477141016279607e-02
4.199999999999999845e-01 8.323715825785409361e-01 2.922633379760765093e-01 8.309184053980560314e-02 1.520788538012870228e-01 9.233615086087891555e-02 2.558751525148268868e+00 8.719439422144965868e-02
4.249999999999999889e-01 8.430455788076909318e-01 2.864369188656316623e-01 8.148252647345596844e-02 1.504361023221810756e-01 9.166278759330041825e-02 2.557707946497443707e+00 8.682886442606094213e-02
4.299999999999999933e-01 8.536936444222991138e-01 2.808548685796343203e-01 7.989958697974292035e-02 1.488237151110631262e-01 9.100708913371106934e-02 2.556268283192599799e+00 8.645845971396703966e-02
4.349999999999999978e-01 8.643149051730752985e-01 2.755106706237694936e-01 7.834396609699971481e-02 1.472409300325015213e-01 9.036942948104551010e-02 2.554443798436758950e+00 8.608344840409219711e-02
4.400000000000000022e-01 8.749084751917676206e-01 2.703980605607686494e-01 7.681655261698935866e-02 1.456870285172395807e-01 8.975017994837229673e-02 2.552245462106589535e+00 8.570408992814602944e-02
4.450000000000000067e-01 8.854734561572918938e-01 2.655110185913370779e-01 7.531817943031884899e-02 1.441613354377293266e-01 8.914970852976708549e-02 2.549683963784453500e+00 8.532063525403044135e-02
4.500000000000000111e-01 8.960089363260329565e-01 2.608437622726008653e-01 7.384962317022976397e-02 1.426632194423876621e-01 8.856837919070141563e-02 2.546769724904222265e+00 8.493332724157159896e-02
4.550000000000000155e-01 9.065139898968634924e-01 2.563907396489591428e-01 7.241160383261621702e-02 1.411920918058116314e-01 8.800655148268957118e-02 2.543512910381727998e+00 8.454240110792622664e-02
4.600000000000000200e-01 9.169876761818717137e-01 2.521466224337908790e-01 7.100478471541846193e-02 1.397474061088416208e-01 8.746458005652543721e-02 2.539923439466267308e+00 8.414808479676556818e-02
4.650000000000000244e-01 9.274290387830887994e-01 2.481062993755573376e-01 6.962977255248509190e-02 1.383286578867975181e-01 8.694281424389227464e-02 2.536010995910430665e+00 8.375059932812591035e-02
4.700000000000000289e-01 9.378371049708993379e-01 2.442648700530485328e-01 6.828711771250059459e-02 1.369353830721779519e-01 8.644159776314094823e-02 2.531785037315689824e+00 8.335015922339135408e-02
4.750000000000000333e-01 9.482108848803434409e-01 2.406176385842996590e-01 6.697731462385037027e-02 1.355671573512127470e-01 8.596126825446895325e-02 2.527254804169024371e+00 8.294697283303530122e-02
4.799999999999999822e-01 9.585493708033315796e-01 2.371601076690362520e-01 6.570080237883510477e-02 1.342235949828541330e-01 8.550215698144719711e-02 2.522429327976666080e+00 8.254124268537024744e-02
4.849999999999999867e-01 9.688515365504716259e-01 2.338879729339070623e-01 6.445796553189687972e-02 1.329043472548137594e-01 8.506458870203542633e-02 2.517317438517569617e+00 8.213316584304879153e-02
4.899999999999999911e-01 9.791163366896341591e-01 2.307971171731313109e-01 6.324913487029275305e-02 1.316091016590117402e-01 8.464888130070098715e-02 2.511927771374149021e+00 8.172293419317451513e-02
4.949999999999999956e-01 9.893427059065810214e-01 2.278836050366030430e-01 6.207458855672786519e-02 1.303375801872038164e-01 8.425534565206560522e-02 2.506268773938455485e+00 8.131073476980953119e-02
5.000000000000000000e-01 9.995295583520907856e-01 2.251436778140510908e-01 6.093455334185585853e-02 1.290895377277270772e-01 8.388428547018333958e-02 2.500348711144162905e+00 8.089675005607188663e-02
5.050000000000000044e-01 1.009675786930269492e+00 2.225737483513471060e-01 5.982920582876501137e-02 1.278647609284266351e-01 8.353599706138715997e-02 2.494175670960141034e+00 8.048115822959288346e-02
5.100000000000000089e-01 1.019780262676597493e+00 2.201703960242862301e-01 5.875867387390371760e-02 1.266630663338504936e-01 8.321076924829978738e-02 2.487757569414247527e+00 8.006413346504165363e-02
5.150000000000000133e-01 1.029841834113594423e+00 2.179303622740702828e-01 5.772303834252282689e-02 1.254842986717662201e-01 8.290888323717610087e-02 2.481102154083997480e+00 7.964584616047765131e-02
5.200000000000000178e-01 1.039859326556153318e+00 2.158505457697029450e-01 5.672233442967149208e-02 1.243283294937959360e-01 8.263061227973748923e-02 2.474217009082827268e+00 7.922646317802541083e-02
5.250000000000000222e-01 1.049831541514893329e+00 2.139279981551025778e-01 5.575655372491795936e-02 1.231950551525734794e-01 8.237622174949855991e-02 2.467109557556204980e+00 7.880614807171847092e-02
5.300000000000000266e-01 1.059757256016577776e+00 2.121599198089204885e-01 5.482564588250241761e-02 1.220843954309533547e-01 8.214596889751855924e-02 2.459787065065504930e+00 7.838506127448148508e-02
5.350000000000000311e-01 1.069635221979245543e+00 2.105436553993871029e-01 5.392952047115306957e-02 1.209962916595604815e-01 8.194010277727198366e-02 2.452256642831569078e+00 7.796336033295556134e-02
5.400000000000000355e-01 1.079464165556131006e+00 2.090766904150324901e-01 5.306804912201797120e-02 1.199307051557819553e-01 8.175886404205356950e-02 2.444525248965378150e+00 7.754120003204922895e-02
5.450000000000000400e-01 1.089242786489310388e+00 2.077566469662759652e-01 5.224106738389475146e-02 1.188876155586559846e-01 8.160248480453674569e-02 2.436599691366416742e+00 7.711873259464423203e-02
5.500000000000000444e-01 1.098969757461969898e+00 2.065812800687605588e-01 5.144837677338581078e-02 1.178670191426677283e-01 8.147118846217563104e-02 2.428486629506944716e+00 7.669610784023279948e-02
5.550000000000000488e-01 1.108643723440966067e+00 2.055484746152306808e-01 5.068974709049235000e-02 1.168689272212842106e-01 8.136518946060300461e-02 2.420192574664098206e+00 7.627347327433024737e-02
5.600000000000000533e-01 1.118263301027291767e+00 2.046562410339677895e-01 4.996491817707391508e-02 1.158933645312033717e-01 8.128469316742202577e-02 2.411723893232434079e+00 7.585097430081766401e-02
5.650000000000000577e-01 1.127827077765069852e+00 2.039027130982292713e-01 4.927360233092522440e-02 1.149403679520396432e-01 8.122989555592996513e-02 2.403086805550565863e+00 7.542875423170895821e-02
5.700000000000000622e-01 1.137333611505096487e+00 2.032861436435082214e-01 4.861548620578851065e-02 1.140099847294347574e-01 8.120098307382778158e-02 2.394287388819754447e+00 7.500695449647692969e-02
5.750000000000000666e-01 1.146781429680143960e+00 2.028049024994304783e-01 4.799023301868336755e-02 1.131022713794192919e-01 8.119813223683074177e-02 2.385331576196089376e+00 7.458571464565634523e-02
5.799999999999999600e-01 1.156169028654713493e+00 2.024574728541408963e-01 4.739748463085678015e-02 1.122172920654291722e-01 8.122150945451796222e-02 2.376225158397939907e+00 7.416517249705938120e-02
5.849999999999999645e-01 1.165494872992214104e+00 2.022424488428224976e-01 4.683686355864950801e-02 1.113551174829492951e-01 8.127127063005690211e-02 2.366973783711725510e+00 7.374546417722914471e-02
5.899999999999999689e-01 1.174757394747782957e+00 2.021585328619156519e-01 4.630797504865822450e-02 1.105158236022458773e-01 8.134756082229351037e-02 2.357582958251952743e+00 7.332672418441364692e-02
5.949999999999999734e-01 1.183954992763651681e+00 2.022045326360520645e-01 4.581040907915119587e-02 1.096994903827914619e-01 8.145051395208628697e-02 2.348058046736768656e+00 7.290908547565773390e-02
5.999999999999999778e-01 1.193086031861521068e+00 2.023793594925362149e-01 4.534374215564398319e-02 1.089062010940949066e-01 8.158025227558997339e-02 2.338404271981098237e+00 7.249267945544339564e-02
6.049999999999999822e-01 1.202148842178133448e+00 2.026820251091807912e-01 4.490753945609913395e-02 1.081360407779473065e-01 8.173688614756899340e-02 2.328626715816146220e+00 7.207763608700944180e-02
6.099999999999999867e-01 1.211141718266513845e+00 2.031116402901567697e-01 4.450135630160349104e-02 1.073890959416225199e-01 8.192051337514288933e-02 2.318730318577414629e+00 7.166408385534782377e-02
6.149999999999999911e-01 1.220062918420871556e+00 2.036674119682380657e-01 4.412474030355966609e-02 1.066654531467652739e-01 8.213121894356498198e-02 2.308719879653869711e+00 7.125214985322368688e-02
6.199999999999999956e-01 1.228910663730486963e+00 2.043486420041626395e-01 4.377723267099167814e-02 1.059651987670059692e-01 8.236907436730613041e-02 2.298600057316757983e+00 7.084195975750123830e-02
6.250000000000000000e-01 1.237683137340012562e+00 2.051547247307144994e-01 4.345837016056978974e-02 1.052884179111285706e-01 8.263413729960229770e-02 2.288375368921400366e+00 7.043363787638511064e-02
6.300000000000000044e-01 1.246378483575210749e+00 2.060851451869764872e-01 4.316768661189574613e-02 1.046351938410614024e-01 8.292645101791666640e-02 2.278050191050138729e+00 7.002730716359474583e-02
6.350000000000000089e-01 1.254994806876017499e+00 2.071394783934694672e-01 4.290471388786288448e-02 1.040056081197334725e-01 8.324604371467114738e-02 2.267628759494043855e+00 6.962308917968880462e-02
6.400000000000000133e-01 1.263530171151621362e+00 2.083173864329097846e-01 4.266898412342966934e-02 1.033997391797605025e-01 8.359292818320279705e-02 2.257115169448800973e+00 6.922110416069705841e-02
6.450000000000000178e-01 1.271982598520526420e+00 2.096186183477287135e-01 4.246003022351361317e-02 1.028176628550386135e-01 8.396710105497225130e-02 2.246513375667069656e+00 6.882147097308441430e-02
6.500000000000000222e-01 1.280350068529976681e+00 2.110430080076207693e-01 4.227738765225654699e-02 1.022594515372131779e-01 8.436854233168873674e-02 2.235827192539140640e+00 6.842430713860876701e-02
6.550000000000000266e-01 1.288630517087904437e+00 2.125904730377894403e-01 4.212059553521491778e-02 1.017251740113027242e-01 8.479721480250784760e-02 2.225060294281905549e+00 6.802972883360114409e-02
6.600000000000000311e-01 1.296821835189787109e+00 2.142610145153504564e-01 4.198919726479533737e-02 1.012148957864478921e-01 8.525306337460900052e-02 2.214216215200744298e+00 6.763785086882319331e-02
6.650000000000000355e-01 1.304921868181794231e+00 2.160547147432728132e-01 4.188274235450085980e-02 1.007286782192841901e-01 8.573601459813412484e-02 2.203298349730056671e+00 6.724878671080496140e-02
6.700000000000000400e-01 1.312928414145200451e+00 2.179717378712416054e-01 4.180078644554011125e-02 1.002665794288297302e-01 8.624597604762630765e-02 2.192309952920516558e+00 6.686264845851622174e-02
6.750000000000000444e-01 1.320839223044450339e+00 2.200123281696090560e-01 4.174289283482704449e-02 9.982865372767948942e-02 8.678283575210520018e-02 2.181254140503890770e+00 6.647954684948577386e-02
6.800000000000000488e-01 1.328651995257981389e+00 2.221768097571612532e-01 4.170863316496033202e-02 9.941495188732320243e-02 8.734646162038502137e-02 2.170133889163288643e+00 6.609959125888531517e-02
6.850000000000000533e-01 1.336364380440754118e+00 2.244655870255049535e-01 4.169758750570656120e-02 9.902552162775800360e-02 8.793670109574243388e-02 2.158952036772832539e+00 6.572288969677192449e-02
6.900000000000000577e-01 1.343973975800110576e+00 2.268791426473979744e-01 4.170934631216673821e-02 9.866040727812512567e-02 8.855338018602687544e-02 2.147711282708548275e+00 6.534954880522038378e-02
6.950000000000000622e-01 1.351478324657981789e+00 2.294180394462201900e-01 4.174350970233300928e-02 9.831965079474522251e-02 8.919630343103726600e-02 2.136414188037139450e+00 6.497967386951547519e-02
7.000000000000000666e-01 1.358874915767582570e+00 2.320829188873793913e-01 4.179968869558227385e-02 9.800329138460148193e-02 8.986525331067381217e-02 2.125063175671080273e+00 6.461336881059666359e-02
7.049999999999999600e-01 1.366161179836297812e+00 2.348745023655529618e-01 4.187750577472540425e-02 9.771136658974582945e-02 9.055998953469424073e-02 2.113660530621772171e+00 6.425073620710299027e-02
7.099999999999999645e-01 1.373334490916557238e+00 2.377935907423791573e-01 4.197659462637378519e-02 9.744391187496707907e-02 9.128024934160289261e-02 2.102208399897691926e+00 6.389187728672224287e-02
7.149999999999999689e-01 1.380392160844277294e+00 2.408410657166127622e-01 4.209660153959707968e-02 9.720096211356137050e-02 9.202574626678056147e-02 2.090708792862361332e+00 6.353689195737881323e-02
7.199999999999999734e-01 1.387331440772826996e+00 2.440178894977272084e-01 4.223718498971425900e-02 9.698255119019251469e-02 9.279617049643687499e-02 2.079163581128152583e+00 6.318587879921534756e-02
